icao24,origin_country,velocity,on_ground
4007ee,United Kingdom,232.42,False
4007ec,United Kingdom,282.19,False
a8b9b3,United States,247.02,False
781030,China,242.66,False
a233e7,United States,8.75,True
85e27c,Japan,200.39,False
4bb1e7,Turkey,210.44,False
a90f0d,United States,34.42,False
4007f6,United Kingdom,93.36,False
4bb1e2,Turkey,234.51,False
7105a5,Saudi Arabia,138.13,False
ae5a8f,United States,44.88,False
e07211,Argentina,264.33,False
89621a,United Arab Emirates,237.65,False
49521a,Portugal,214.77,False
781c91,China,208.59,False
4baac7,Turkey,200.44,False
4baac5,Turkey,215.78,False
4baad4,Turkey,273.15,False
c0473b,Canada,217.32,False
4baad0,Turkey,198.23,False
ad79e8,United States,153.83,False
4892c1,Poland,253.58,False
8017f2,India,238.76,False
4baaca,Turkey,208.06,False
a736c1,United States,85.4,False
4bb1c3,Turkey,300.4,False
4baacb,Turkey,223.1,False
4892c4,Poland,219.45,False
4892c2,Poland,240.72,False
7105af,Saudi Arabia,302.68,False
a47fd9,United States,367.92,False
495218,Portugal,178.08,False
75869f,Philippines,6.43,True
34569a,Spain,236.9,False
c04738,Canada,206.01,False
495210,Portugal,128.71,False
495211,Portugal,130.37,False
7105bb,Saudi Arabia,263.59,False
48455d,Kingdom of the Netherlands,218.31,False
495214,Portugal,227.97,False
495215,Portugal,228.24,False
48455f,Kingdom of the Netherlands,96.21,False
484559,Kingdom of the Netherlands,231.98,False
a67928,United States,57.76,False
758682,Philippines,53.96,False
484557,Kingdom of the Netherlands,191.54,False
484556,Kingdom of the Netherlands,30.35,True
a95d9d,United States,0.0,True
484560,Kingdom of the Netherlands,238.3,False
884213,Thailand,237.33,False
e07246,Argentina,248.02,False
896216,United Arab Emirates,246.41,False
485873,Kingdom of the Netherlands,9.26,True
896215,United Arab Emirates,229.86,False
adafb5,United States,223.73,False
89620e,United Arab Emirates,219.26,False
781084,China,73.74,False
89620c,United Arab Emirates,273.74,False
884203,Thailand,100.77,False
7c005d,Australia,91.51,False
aa8a8a,United States,239.81,False
7380c8,Israel,273.52,False
c81a5a,New Zealand,120.71,False
c81a5b,New Zealand,52.6,False
781097,China,114.35,False
abac48,United States,235.39,False
a2d345,United States,239.75,False
a340c0,United States,54.32,False
8a0551,Indonesia,230.44,False
7380cc,Israel,97.83,False
c81a90,New Zealand,98.79,False
c81a91,New Zealand,138.13,False
c81a92,New Zealand,135.79,False
4ca9c2,Ireland,231.6,False
7608f9,Pakistan,231.89,False
4ca9aa,Ireland,208.89,False
ac81c6,United States,52.97,False
a3e07a,United States,231.03,False
840a64,Japan,238.04,False
4ca9d3,Ireland,241.57,False
ab148b,United States,231.71,False
50018a,San Marino,103.5,False
4ca9d0,Ireland,222.44,False
8a04ab,Indonesia,205.38,False
ab148e,United States,248.3,False
781c07,China,226.5,False
aa90c2,United States,121.18,False
a88c6e,United States,262.84,False
3c4a01,Germany,262.99,False
a3a509,United States,89.64,False
0d0c9b,Mexico,244.52,False
a9033e,United States,268.67,False
7585b3,Philippines,133.06,False
840a7c,Japan,346.64,False
a4c3e4,United States,252.53,False
4b5c61,Switzerland,0.0,True
4bb323,Turkey,156.2,False
4bb324,Turkey,217.61,False
896294,United Arab Emirates,228.75,False
a89f54,United States,55.94,False
ab890a,United States,202.22,False
4ca9eb,Ireland,198.53,False
345613,Spain,237.07,False
4ca9ea,Ireland,233.94,False
781c2d,China,65.89,False
781c2a,China,211.02,False
a9bfc9,United States,0.64,True
4b5c3a,Switzerland,3.6,True
c058dd,Canada,227.3,False
782333,China,179.03,False
782331,China,281.98,False
7c6ca1,Australia,1.54,True
c045f1,Canada,137.13,False
4ca9cf,Ireland,209.15,False
0d0c4f,Mexico,235.25,False
4b5c5d,Switzerland,1.29,True
739527,Israel,46.31,False
4601f2,Finland,84.48,False
a57362,United States,197.98,False
3451da,Spain,197.7,False
781bf5,China,6.69,True
4bab4e,Turkey,293.29,False
4bab4f,Turkey,182.04,False
477d86,Hungary,1.03,True
4601f6,Finland,101.46,False
a69f88,United States,212.42,False
4601f4,Finland,131.58,False
4601f9,Finland,150.25,False
4601f8,Finland,158.57,False
4601f7,Finland,105.49,False
c1e51c,Canada,2.57,True
8a0815,Indonesia,252.84,False
e4988e,Brazil,147.89,False
4bb266,Turkey,214.87,False
3451d4,Spain,189.96,False
4601fb,Finland,121.15,False
4601fa,Finland,143.15,False
4bb263,Turkey,196.52,False
7822f5,China,2.83,True
4bb261,Turkey,210.64,False
aac136,United States,263.18,False
8962d1,United Arab Emirates,162.54,False
a68c82,United States,225.66,False
4079cc,United Kingdom,235.46,False
4867eb,Kingdom of the Netherlands,225.93,False
4867ec,Kingdom of the Netherlands,228.66,False
020118,Morocco,235.33,False
e49866,Brazil,232.43,False
a0c075,United States,238.21,False
4bab53,Turkey,204.65,False
a82332,United States,219.53,False
7cac37,Australia,55.08,False
aa7114,United States,74.94,False
7cac34,Australia,71.14,False
84bd16,Japan,150.21,False
4854c7,Kingdom of the Netherlands,178.39,False
4ca8fb,Ireland,262.77,False
a26e27,United States,241.56,False
c82810,New Zealand,119.14,False
400685,United Kingdom,209.33,False
738285,Israel,256.42,False
738284,Israel,163.78,False
aaba81,United States,203.33,False
738288,Israel,172.57,False
4bb294,Turkey,191.92,False
c038ca,Canada,249.74,False
ac148f,United States,244.47,False
4bb28e,Turkey,188.96,False
4bb28b,Turkey,190.99,False
44cdce,Belgium,219.06,False
44cdcd,Belgium,0.0,True
a6ef3c,United States,0.0,True
490d01,Portugal,192.53,False
4bb273,Turkey,220.15,False
4bb272,Turkey,143.4,False
7585e1,Philippines,186.53,False
4867c4,Kingdom of the Netherlands,212.53,False
4867c2,Kingdom of the Netherlands,0.64,True
c08851,Canada,220.45,False
4bb26a,Turkey,135.35,False
7585ea,Philippines,145.91,False
4bb288,Turkey,195.92,False
4bb284,Turkey,221.35,False
4bb285,Turkey,215.43,False
4bb281,Turkey,261.1,False
4867b0,Kingdom of the Netherlands,186.83,False
a5bc2d,United States,228.31,False
758766,Philippines,2.06,True
896409,United Arab Emirates,194.84,False
896407,United Arab Emirates,247.09,False
44cdc6,Belgium,233.09,False
44cdc5,Belgium,76.07,False
7c39f1,Australia,97.11,False
020176,Morocco,184.14,False
020175,Morocco,223.58,False
0acccb,Colombia,103.84,False
467748,Finland,7.72,True
467747,Finland,7.2,True
70c13e,Oman,214.17,False
731a32,Islamic Republic of Iran,112.92,False
75872d,Philippines,89.4,False
a50b0e,United States,0.06,True
c038ac,Canada,249.59,False
c038aa,Canada,227.39,False
a3f878,United States,51.19,False
a64529,United States,7.46,True
a8c0d2,United States,194.67,False
46771b,Finland,7.72,True
758722,Philippines,129.2,False
7c0cce,Australia,0.0,False
02012b,Morocco,239.0,False
a630e7,United States,50.53,False
781bab,China,227.31,False
4bb1a3,Turkey,275.88,False
70c107,Oman,221.56,False
a9f3c0,United States,6.43,True
4baac3,Turkey,0.0,True
a6e361,United States,1.03,True
020124,Morocco,222.83,False
8a083c,Indonesia,224.01,False
4bb1a4,Turkey,236.07,False
4bb1a5,Turkey,230.85,False
7c39fa,Australia,132.23,False
8411c1,Japan,50.93,False
a8d3b4,United States,80.25,False
a21efb,United States,232.47,False
a37b1c,United States,2.83,True
a1feea,United States,0.0,True
846d80,Japan,295.22,False
a81045,United States,268.67,False
7cc610,Australia,38.73,False
7c39f7,Australia,127.02,False
7c39f6,Australia,149.75,False
70c126,Oman,203.89,False
02013c,Morocco,245.91,False
7822d9,China,237.19,False
758708,Philippines,262.29,False
aa7bf1,United States,100.7,False
345388,Spain,172.47,False
acab11,United States,70.37,False
3c1459,Germany,187.08,False
7cc4e9,Australia,6.43,False
486897,Kingdom of the Netherlands,9.26,True
acbe3e,United States,191.8,False
a02da2,United States,225.15,False
780a66,China,198.75,False
780a67,China,0.0,True
8005ed,India,287.3,False
780a65,China,85.62,False
344043,Spain,0.0,True
c06cc3,Canada,56.41,False
7c1474,Australia,211.31,False
78114b,China,171.34,False
780a70,China,237.31,False
7c1472,Australia,265.58,False
acab06,United States,60.15,False
78114e,China,129.67,False
896388,United Arab Emirates,254.78,False
781d9c,China,343.99,False
a5bbe8,United States,70.79,False
7c146e,Australia,207.35,False
85d098,Japan,0.0,True
780a6e,China,300.56,False
780a82,China,272.84,False
7c61c3,Australia,89.49,False
7c1467,Australia,205.57,False
7c1468,Australia,228.67,False
896354,United Arab Emirates,238.12,False
780a7a,China,235.22,False
a44be5,United States,267.97,False
4ca97c,Ireland,227.62,False
7c6dea,Australia,141.26,False
780a99,China,320.47,False
a8986c,United States,213.14,False
780a98,China,191.8,False
c06cda,Canada,235.89,False
846bb6,Japan,160.11,False
739600,Israel,59.04,False
a4188e,United States,32.41,False
7c6ded,Australia,199.59,False
a7fbb3,United States,13.89,True
7c6dec,Australia,210.29,False
89631a,United Arab Emirates,201.83,False
4bb0f5,Turkey,252.18,False
44ce75,Belgium,243.88,False
896327,United Arab Emirates,77.36,False
44ce6c,Belgium,219.2,False
4bb0ec,Turkey,201.74,False
896333,United Arab Emirates,193.59,False
aa7ba7,United States,261.15,False
4bb0eb,Turkey,276.53,False
89631d,United Arab Emirates,300.46,False
781195,China,223.53,False
c01f28,Canada,229.33,False
486840,Kingdom of the Netherlands,227.36,False
a3e55b,United States,23.47,False
c827a3,New Zealand,218.74,False
48683e,Kingdom of the Netherlands,228.36,False
c827a6,New Zealand,7.46,True
75879a,Philippines,89.38,False
c01f1e,Canada,201.0,False
a6eed5,United States,159.63,False
896305,United Arab Emirates,256.31,False
88434a,Thailand,92.24,False
a74b1b,United States,142.09,False
896311,United Arab Emirates,243.96,False
c827b1,New Zealand,72.24,False
896310,United Arab Emirates,209.63,False
44ce62,Belgium,237.78,False
346644,Spain,197.15,False
345313,Spain,202.49,False
4bb0e8,Turkey,234.93,False
4bb0e4,Turkey,247.1,False
a06a09,United States,217.86,False
758792,Philippines,144.69,False
89630d,United Arab Emirates,233.34,False
89630b,United Arab Emirates,241.76,False
884345,Thailand,126.13,False
884346,Thailand,99.99,False
a06a12,United States,142.26,False
a20d4d,United States,72.04,False
a44d1c,United States,9.77,True
c06183,Canada,60.82,False
880858,Thailand,178.64,False
880850,Thailand,90.03,False
486804,Kingdom of the Netherlands,192.02,False
7609ef,Pakistan,239.86,False
6832b2,Kazakhstan,154.87,False
34660e,Spain,224.71,False
486800,Kingdom of the Netherlands,0.0,True
34660b,Spain,74.6,False
880846,Thailand,226.43,False
880845,Thailand,177.8,False
880844,Thailand,219.47,False
880843,Thailand,222.04,False
880842,Thailand,140.97,False
346613,Spain,231.0,False
880841,Thailand,191.86,False
346612,Spain,230.01,False
4ab823,Sweden,168.71,False
c827ee,New Zealand,201.09,False
86789e,Japan,0.0,True
c1e462,Canada,2.06,True
a777b8,United States,138.43,False
70c0ee,Oman,240.65,False
a19d59,United States,280.26,False
7609f1,Pakistan,196.32,False
ad2095,United States,7.46,True
7586ca,Philippines,226.28,False
3c0ca6,Germany,217.92,False
76d101,Singapore,202.09,False
76d103,Singapore,220.19,False
7586d0,Philippines,152.73,False
70c0f6,Oman,224.23,False
ab6851,United States,249.04,False
780a17,China,168.75,False
780a0d,China,144.25,False
7c6de2,Australia,203.23,False
780a0b,China,146.35,False
a31a57,United States,289.21,False
4ca8e4,Ireland,219.93,False
4bb209,Turkey,168.86,False
7c6de8,Australia,3.09,True
7c6de7,Australia,211.31,False
7c6de6,Australia,6.43,True
7c6de5,Australia,1.54,True
4bb202,Turkey,192.56,False
7c6de4,Australia,224.96,False
c1e436,Canada,13.38,True
7c6dda,Australia,175.59,False
7609d7,Pakistan,153.47,False
a8856d,United States,236.94,False
4bab29,Turkey,207.43,False
0200af,Morocco,231.32,False
4bab27,Turkey,170.49,False
7c6dde,Australia,187.42,False
4bab25,Turkey,175.7,False
7c6ddd,Australia,79.45,False
e48fc2,Brazil,239.89,False
7c6ddb,Australia,202.5,False
4bb20a,Turkey,2.83,True
781110,China,235.72,False
4ca8f5,Ireland,145.94,False
a6f5fc,United States,158.72,False
4bb214,Turkey,211.91,False
a31a50,United States,189.38,False
4bb20f,Turkey,203.84,False
4bb20e,Turkey,201.52,False
8a07d3,Indonesia,249.35,False
ac25c4,United States,221.01,False
780a46,China,179.96,False
895062,Brunei Darussalam,144.78,False
ab05e4,United States,61.51,False
800732,India,196.68,False
7609b7,Pakistan,285.04,False
780a43,China,0.77,False
4853f4,Kingdom of the Netherlands,184.05,False
89505d,Brunei Darussalam,245.84,False
c06156,Canada,207.92,False
4ca8d9,Ireland,216.13,False
a3475e,United States,234.55,False
7c6db6,Australia,275.5,False
7c6db5,Australia,191.65,False
7c6db4,Australia,215.48,False
a75283,United States,197.42,False
a07176,United States,217.57,False
7c6db3,Australia,2.06,True
7c6db2,Australia,193.53,False
7c6db1,Australia,200.34,False
aad2a8,United States,127.68,False
7c6db0,Australia,214.01,False
800739,India,159.67,False
aa7bea,United States,202.09,False
4bb201,Turkey,209.98,False
78112c,China,1677.94,False
8830ed,Thailand,241.03,False
4baa42,Turkey,169.8,False
3c7439,Germany,231.51,False
8830ec,Thailand,219.77,False
a68d6f,United States,192.27,False
75006a,Malaysia,50.42,False
75006f,Malaysia,167.86,False
a2fa6a,United States,78.72,False
4baa56,Turkey,215.18,False
acd8f6,United States,0.0,True
a8d4ad,United States,63.79,False
48922b,Poland,206.18,False
4baa50,Turkey,145.6,False
888054,Viet Nam,237.25,False
7395a2,Israel,27.27,False
4baa4d,Turkey,226.16,False
4bb146,Turkey,297.83,False
4baa4e,Turkey,188.81,False
4bb143,Turkey,236.51,False
4baa59,Turkey,240.02,False
a9edb0,United States,238.72,False
8963f4,United Arab Emirates,221.39,False
80087d,India,2.06,True
489227,Poland,241.75,False
4bb108,Turkey,236.48,False
4baa0b,Turkey,216.5,False
4bb103,Turkey,227.5,False
8963ef,United Arab Emirates,223.76,False
8963ed,United Arab Emirates,253.59,False
7810f6,China,253.3,False
a44d85,United States,205.91,False
7810ee,China,201.61,False
a83787,United States,202.82,False
a1e14a,United States,206.14,False
a2d92a,United States,198.49,False
8963d5,United Arab Emirates,245.04,False
8963d4,United Arab Emirates,247.19,False
4baa85,Turkey,4.63,True
4bb15a,Turkey,254.17,False
484ee4,Kingdom of the Netherlands,6.17,True
484ee5,Kingdom of the Netherlands,219.6,False
a68d32,United States,180.09,False
4855d0,Kingdom of the Netherlands,189.05,False
a07ccb,United States,35.5,False
4baa99,Turkey,152.62,False
add2ad,United States,299.35,False
8963e5,United Arab Emirates,257.06,False
8963e3,United Arab Emirates,302.42,False
add2b6,United States,7.72,True
4bb189,Turkey,229.3,False
4bb187,Turkey,274.19,False
4bb186,Turkey,245.19,False
399264,France,237.23,False
4bb181,Turkey,305.32,False
4bb182,Turkey,8.23,True
8963e9,United Arab Emirates,301.66,False
a359bc,United States,228.01,False
a19cc7,United States,238.55,False
3a3493,France,14.92,False
4baa66,Turkey,142.58,False
4baa64,Turkey,219.78,False
7586fc,Philippines,144.3,False
3465d9,Spain,188.42,False
4bb149,Turkey,291.72,False
4bb148,Turkey,260.18,False
4bb156,Turkey,273.1,False
c013c3,Canada,0.0,True
4bb153,Turkey,288.55,False
8963b6,United Arab Emirates,0.0,False
8963b4,United Arab Emirates,208.88,False
4baa69,Turkey,185.09,False
4bb14e,Turkey,261.23,False
4bb14f,Turkey,235.22,False
c82726,New Zealand,140.42,False
4baa76,Turkey,1.54,True
4baa72,Turkey,219.88,False
a01c37,United States,1.54,True
8963af,United Arab Emirates,253.0,False
4bb159,Turkey,220.22,False
4baa6f,Turkey,1.29,True
4bb165,Turkey,204.27,False
4bb166,Turkey,183.58,False
4baa6b,Turkey,236.25,False
4bb164,Turkey,201.07,False
4067f5,United Kingdom,140.64,False
3c7421,Germany,236.62,False
4ca90a,Ireland,140.37,False
8007b0,India,1.03,True
4bb19a,Turkey,210.39,False
a13c73,United States,212.48,False
896530,United Arab Emirates,195.56,False
7c4a05,Australia,57.22,False
4ca911,Ireland,230.23,False
a3df4a,United States,98.77,False
896536,United Arab Emirates,224.35,False
c82741,New Zealand,0.26,True
ad705e,United States,236.16,False
a346d0,United States,56.92,False
896538,United Arab Emirates,241.43,False
4ac9f2,Sweden,226.59,False
a53975,United States,223.78,False
ac508c,United States,62.86,False
896503,United Arab Emirates,243.37,False
4ac9c4,Sweden,182.86,False
4bb194,Turkey,196.65,False
4bb192,Turkey,205.62,False
896517,United Arab Emirates,197.08,False
a01037,United States,0.06,True
71e260,Republic of Korea,40.68,False
a9a779,United States,40.02,False
7cad47,Australia,272.33,False
7cad45,Australia,204.88,False
7cad40,Australia,200.76,False
4258ee,United Kingdom,4.12,True
7c14df,Australia,0.0,False
7c01c2,Australia,0.0,True
c1e4e0,Canada,5.14,True
7c01c0,Australia,0.0,True
88808a,Viet Nam,230.67,False
7c7772,Australia,207.75,False
7c7770,Australia,214.9,False
c80d5e,New Zealand,48.31,False
7c7778,Australia,91.18,False
7c7777,Australia,180.23,False
a01097,United States,229.04,False
7c7774,Australia,237.19,False
8678e2,Japan,223.18,False
888090,Viet Nam,209.46,False
aace63,United States,207.92,False
c8276a,New Zealand,180.83,False
7c01b3,Australia,147.61,False
c8276c,New Zealand,157.52,False
a44cca,United States,224.86,False
7c776f,Australia,171.58,False
495037,Portugal,214.4,False
495038,Portugal,212.05,False
acc5b4,United States,69.11,False
ad8ed4,United States,216.44,False
7395b0,Israel,55.59,False
48436a,Kingdom of the Netherlands,226.47,False
86eb14,Japan,188.08,False
c81465,New Zealand,147.46,False
a98ac9,United States,32.82,False
7810b5,China,173.49,False
846250,Japan,175.29,False
7810b3,China,228.31,False
48436c,Kingdom of the Netherlands,247.39,False
45d065,Denmark,148.75,False
4ac9fa,Sweden,224.17,False
a40654,United States,209.1,False
ac287c,United States,0.0,True
ab8b56,United States,102.5,False
484369,Kingdom of the Netherlands,214.43,False
aabb53,United States,215.71,False
abe212,United States,282.88,False
c1e4d0,Canada,1.54,True
88809e,Viet Nam,237.83,False
ac0cdf,United States,200.2,False
a68cfd,United States,0.0,True
896496,United Arab Emirates,236.52,False
4005c0,United Kingdom,71.0,False
4ca891,Ireland,235.53,False
89648b,United Arab Emirates,177.08,False
4ca892,Ireland,238.99,False
77058c,Sri Lanka,234.72,False
77058f,Sri Lanka,4.12,False
a0851b,United States,278.26,False
780b8a,China,67.19,False
89645a,United Arab Emirates,212.35,False
770592,Sri Lanka,229.65,False
4ca84d,Ireland,178.43,False
7c5bf8,Australia,83.74,False
e495b3,Brazil,227.3,False
872fa0,Japan,179.17,False
896473,United Arab Emirates,254.06,False
896472,United Arab Emirates,234.54,False
896477,United Arab Emirates,185.64,False
4ca853,Ireland,254.5,False
4ca855,Ireland,222.32,False
4ca850,Ireland,0.0,True
e48ec6,Brazil,213.3,False
a440c0,United States,240.67,False
46f003,Greece,10.29,True
a40694,United States,66.95,False
7c5be5,Australia,49.14,False
4ca85b,Ireland,201.23,False
896484,United Arab Emirates,75.49,False
896483,United Arab Emirates,223.85,False
896488,United Arab Emirates,247.66,False
c05acc,Canada,3.86,True
484f72,Kingdom of the Netherlands,254.41,False
a89953,United States,160.03,False
7c7701,Australia,207.37,False
a88626,United States,43.97,False
40688c,United Kingdom,0.06,True
40688b,United Kingdom,209.51,False
a418b2,United States,63.69,False
40688f,United Kingdom,296.43,False
896454,United Arab Emirates,275.46,False
ac769b,United States,243.66,False
e8404d,Ecuador,203.63,False
896458,United Arab Emirates,229.22,False
896457,United Arab Emirates,223.21,False
896461,United Arab Emirates,286.4,False
89644e,United Arab Emirates,242.29,False
ac00f6,United States,10.29,True
a5d6f9,United States,208.59,False
486954,Kingdom of the Netherlands,224.85,False
4ca893,Ireland,0.0,True
4ca894,Ireland,118.48,False
89642b,United Arab Emirates,193.11,False
89642a,United Arab Emirates,280.22,False
ade66f,United States,215.66,False
4005bf,United Kingdom,125.59,False
4005bd,United Kingdom,262.37,False
4005bb,United Kingdom,248.28,False
89642e,United Arab Emirates,134.05,False
aae810,United States,275.6,False
ac018c,United States,132.86,False
7587fb,Philippines,141.71,False
a262ae,United States,154.14,False
781e34,China,264.67,False
a68e14,United States,183.36,False
781e2a,China,227.12,False
8963a2,United Arab Emirates,78.09,False
a18b71,United States,0.0,True
484f18,Kingdom of the Netherlands,233.41,False
4bbd03,Turkey,256.41,False
a6e507,United States,47.12,False
a898ab,United States,291.99,False
c1e587,Canada,1.03,True
780b23,China,209.42,False
484f06,Kingdom of the Netherlands,230.05,False
a67b07,United States,190.35,False
ab3c0d,United States,242.57,False
4a04e4,Romania,254.36,False
c1e563,Canada,1.29,True
7c62aa,Australia,121.98,False
8a06be,Indonesia,162.23,False
4a4d79,Romania,228.56,False
738446,Israel,124.07,False
738444,Israel,176.09,False
7587cb,Philippines,177.47,False
4baa10,Turkey,186.61,False
7587ca,Philippines,9.26,True
4ca7d8,Ireland,238.78,False
ac0cab,United States,253.81,False
aae6d5,United States,265.99,False
781e81,China,198.42,False
78122d,China,314.28,False
8a06b3,Indonesia,252.07,False
89649e,United Arab Emirates,82.07,False
89649d,United Arab Emirates,247.2,False
a2abcf,United States,83.85,False
aa104e,United States,247.78,False
76d254,Singapore,133.3,False
76d256,Singapore,247.69,False
a2c5db,United States,170.37,False
4bbd13,Turkey,160.35,False
4bbd12,Turkey,165.37,False
4ca7b6,Ireland,214.23,False
ade609,United States,74.48,False
78124a,China,0.0,True
4ca7b3,Ireland,89.65,False
4bbd0a,Turkey,297.85,False
501dc4,Croatia,130.58,False
ac7658,United States,78.66,False
e06588,Argentina,222.67,False
888188,Viet Nam,195.29,False
c01cae,Canada,214.24,False
a88db7,United States,252.12,False
841fdc,Japan,334.69,False
840caf,Japan,209.39,False
841ff4,Japan,154.01,False
888177,Viet Nam,248.76,False
501d1d,Croatia,230.14,False
3965b0,France,278.38,False
4bb025,Turkey,163.9,False
88815e,Viet Nam,233.95,False
88815c,Viet Nam,285.54,False
840cd2,Japan,135.1,False
68324c,Kazakhstan,185.82,False
c023c7,Canada,202.93,False
5084d2,Ukraine,111.03,False
a414d7,United States,56.65,False
a68a37,United States,5.17,False
846333,Japan,240.76,False
a009a4,United States,174.98,False
781f00,China,228.13,False
c023ae,Canada,247.62,False
88817c,Viet Nam,200.38,False
86eaea,Japan,246.39,False
e8047a,Chile,227.67,False
e80490,Chile,219.52,False
c02fb8,Canada,131.26,False
888139,Viet Nam,132.46,False
3c49ce,Germany,210.42,False
a129dc,United States,148.72,False
a04641,United States,258.05,False
781f0c,China,0.0,False
a3f4c6,United States,45.83,False
a57d42,United States,0.0,True
8964fd,United Arab Emirates,230.66,False
3c49d4,Germany,223.73,False
49d5ef,Czech Republic,2.31,True
49d5ee,Czech Republic,218.13,False
a667cf,United States,49.91,False
3965aa,France,252.75,False
a03f24,United States,0.0,True
8964d1,United Arab Emirates,175.61,False
00866d,South Africa,37.42,False
780c01,China,249.12,False
a57d52,United States,261.71,False
88814f,Viet Nam,240.45,False
4077d4,United Kingdom,267.01,False
e48f6a,Brazil,242.53,False
a09fc4,United States,161.12,False
e4966d,Brazil,187.28,False
a32a76,United States,44.74,False
8964da,United Arab Emirates,200.59,False
88813a,Viet Nam,199.89,False
3ddc78,Germany,39.07,False
896644,United Arab Emirates,97.84,False
896648,United Arab Emirates,67.02,False
7c15bf,Australia,98.59,False
01808f,Libyan Arab Jamahiriya,172.57,False
00b094,South Africa,225.15,False
a1fcb1,United States,74.17,False
00b099,South Africa,228.15,False
8008d4,India,8.23,True
7cae0d,Australia,216.53,False
88596e,Thailand,234.93,False
88596d,Thailand,207.64,False
a53612,United States,241.79,False
4ca802,Ireland,187.35,False
896664,United Arab Emirates,264.9,False
781dba,China,138.21,False
00b089,South Africa,228.78,False
89664c,United Arab Emirates,242.8,False
885973,Thailand,243.78,False
780aa3,China,249.14,False
7cae09,Australia,191.04,False
e8045e,Chile,226.92,False
780aa4,China,190.66,False
780aa2,China,211.43,False
896622,United Arab Emirates,223.21,False
896625,United Arab Emirates,219.17,False
e80475,Chile,239.76,False
e80477,Chile,231.8,False
c07f01,Canada,250.36,False
4bb075,Turkey,207.88,False
a369be,United States,234.76,False
4bb070,Turkey,301.93,False
89661e,United Arab Emirates,220.2,False
780ab6,China,250.92,False
780ab2,China,196.09,False
4bb06d,Turkey,281.38,False
8008c2,India,285.84,False
4bb06a,Turkey,220.92,False
4c8084,Cyprus,43.08,False
780aac,China,244.85,False
aaf828,United States,264.17,False
a369af,United States,25.72,True
ac607a,United States,0.0,False
a7fa70,United States,210.4,False
8008c6,India,3.6,True
89662e,United Arab Emirates,198.7,False
ab1842,United States,229.16,False
780ac4,China,0.0,True
781df2,China,184.7,False
a9675d,United States,311.16,False
4ca82c,Ireland,224.37,False
896603,United Arab Emirates,180.09,False
4ab5d5,Sweden,136.28,False
e80417,Chile,211.51,False
e80419,Chile,123.48,False
a210a3,United States,216.72,False
7cae4a,Australia,139.57,False
896612,United Arab Emirates,63.36,False
a40312,United States,177.61,False
896615,United Arab Emirates,173.56,False
706058,Kuwait,212.75,False
e8040c,Chile,239.91,False
c01d72,Canada,0.06,True
7c5e81,Australia,55.58,False
896620,United Arab Emirates,233.8,False
4ca847,Ireland,182.0,False
4ca849,Ireland,214.3,False
4ca80f,Ireland,224.16,False
780ae5,China,101.36,False
4ca80e,Ireland,0.0,True
7c7888,Australia,218.29,False
76d1cb,Singapore,73.76,False
7c7886,Australia,263.54,False
7c7885,Australia,137.48,False
76d1cc,Singapore,122.95,False
4ca813,Ireland,217.33,False
7c15dd,Australia,34.02,False
4ca811,Ireland,220.27,False
a7fa2d,United States,224.47,False
885964,Thailand,223.37,False
347696,Spain,202.3,False
485f82,Kingdom of the Netherlands,9.26,True
484c51,Kingdom of the Netherlands,228.58,False
780aeb,China,245.18,False
a894f2,United States,207.23,False
406590,United Kingdom,261.19,False
845c8c,Japan,184.79,False
485341,Kingdom of the Netherlands,256.58,False
a1fcc5,United States,192.06,False
485f85,Kingdom of the Netherlands,11.32,True
484c53,Kingdom of the Netherlands,177.29,False
e80448,Chile,255.58,False
8a09f0,Indonesia,219.2,False
89659b,United Arab Emirates,196.65,False
486651,Kingdom of the Netherlands,234.57,False
a7c624,United States,42.63,False
4ca759,Ireland,214.07,False
846dc8,Japan,87.61,False
780c9a,China,210.28,False
4ca757,Ireland,247.38,False
394c09,France,182.92,False
486648,Kingdom of the Netherlands,238.92,False
8a09ca,Indonesia,234.94,False
461f9b,Finland,239.74,False
461f9c,Finland,233.61,False
34644e,Spain,237.67,False
a77645,United States,150.04,False
4ca769,Ireland,235.36,False
8a09d6,Indonesia,220.32,False
8a09d9,Indonesia,228.06,False
346456,Spain,219.75,False
394c19,France,184.89,False
a1f0c0,United States,46.95,False
a4acfa,United States,94.19,False
08009b,United Republic of Tanzania,176.19,False
461f6c,Finland,203.78,False
461f6d,Finland,1.03,True
c06aac,Canada,4.37,True
896598,United Arab Emirates,272.53,False
ace974,United States,168.82,False
8a09c9,Indonesia,242.08,False
c071a4,Canada,171.38,False
4ca739,Ireland,216.17,False
a2869c,United States,61.32,False
8a09c6,Indonesia,227.46,False
a210c7,United States,168.25,False
ad4fe1,United States,267.0,False
89658b,United Arab Emirates,149.7,False
4ca73f,Ireland,225.29,False
4ca73b,Ireland,230.25,False
aa8cb2,United States,96.61,False
3009b2,Italy,175.43,False
8a09b8,Indonesia,236.63,False
e80407,Chile,198.98,False
4ca740,Ireland,230.07,False
600854,Azerbaijan,207.82,False
461f4e,Finland,300.23,False
461f4b,Finland,157.09,False
e494f7,Brazil,235.6,False
48af05,Poland,142.96,False
60084d,Azerbaijan,230.94,False
a9a492,United States,54.08,False
461f67,Finland,207.59,False
461f69,Finland,188.07,False
7500e4,Malaysia,234.48,False
48af00,Poland,223.19,False
8a09a3,Indonesia,0.0,True
